league_id,name,country,sport,season,slug,raw.league_key,raw.league_name,raw.country_key,raw.country_name,raw.league_logo,raw.country_logo
522,Olympics Women,intl,,,,522,Olympics Women,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
523,1. Liga Promotion,Switzerland,,,,523,1. Liga Promotion,106,Switzerland,https://apiv2.allsportsapi.com/logo/logo_leagues/523_1.-liga-promotion.png,https://apiv2.allsportsapi.com/logo/logo_country/106_switzerland.png
525,Super Copa,Argentina,,,,525,Super Copa,14,Argentina,https://apiv2.allsportsapi.com/logo/logo_leagues/525_super-copa.png,https://apiv2.allsportsapi.com/logo/logo_country/14_argentina.png
526,EAFF E-1 Football Championship,intl,,,,526,EAFF E-1 Football Championship,2,intl,https://apiv2.allsportsapi.com/logo/logo_leagues/526_eaff-e-1-football-championship.png,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
528,Concacaf U20,intl,,,,528,Concacaf U20,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
529,Coupe Nationale,Algeria,,,,529,Coupe Nationale,11,Algeria,,https://apiv2.allsportsapi.com/logo/logo_country/11_algeria.png
534,Youth Championship,Russia,,,,534,Youth Championship,95,Russia,https://apiv2.allsportsapi.com/logo/logo_leagues/534_youth-championship.png,https://apiv2.allsportsapi.com/logo/logo_country/95_russia.png
535,Premier League Asia Trophy,intl,,,,535,Premier League Asia Trophy,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
538,UEFA Youth League,eurocups,,,,538,UEFA Youth League,1,eurocups,https://apiv2.allsportsapi.com/logo/logo_leagues/538_uefa-youth-league.png,
543,Coppa Titano,San Marino,,,,543,Coppa Titano,96,San Marino,,https://apiv2.allsportsapi.com/logo/logo_country/96_san-marino.png
545,Ligue A,Burundi,,,,545,Ligue A,143,Burundi,,https://apiv2.allsportsapi.com/logo/logo_country/143_burundi.png
546,LFA First Division,Liberia,,,,546,LFA First Division,144,Liberia,,https://apiv2.allsportsapi.com/logo/logo_country/144_liberia.png
547,Reykjavik Cup,Iceland,,,,547,Reykjavik Cup,57,Iceland,https://apiv2.allsportsapi.com/logo/logo_leagues/547_reykjavik-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/57_iceland.png
548,Copa Constitució,Andorra,,,,548,Copa Constitució,12,Andorra,,https://apiv2.allsportsapi.com/logo/logo_country/12_andorra.png
549,Championnat National,Benin,,,,549,Championnat National,145,Benin,,https://apiv2.allsportsapi.com/logo/logo_country/145_benin.png
551,Ligi kuu Bara,Tanzania,,,,551,Ligi kuu Bara,147,Tanzania,,https://apiv2.allsportsapi.com/logo/logo_country/147_tanzania.png
552,GFA League,Gambia,,,,552,GFA League,148,Gambia,,https://apiv2.allsportsapi.com/logo/logo_country/148_gambia.png
557,Mauritian League,Mauritius,,,,557,Mauritian League,153,Mauritius,,https://apiv2.allsportsapi.com/logo/logo_country/153_mauritius.png
558,Première Division,Mali,,,,558,Première Division,154,Mali,,https://apiv2.allsportsapi.com/logo/logo_country/154_mali.png
561,FAI President's Cup,Ireland,,,,561,FAI President's Cup,61,Ireland,https://apiv2.allsportsapi.com/logo/logo_leagues/561_fai-president's-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/61_ireland.png
563,Copa Inca,Peru,,,,563,Copa Inca,90,Peru,,https://apiv2.allsportsapi.com/logo/logo_country/90_peru.png
567,Somali Premier League,Somalia,,,,567,Somali Premier League,158,Somalia,,https://apiv2.allsportsapi.com/logo/logo_country/158_somalia.png
568,Copa Verde,Brazil,,,,568,Copa Verde,27,Brazil,https://apiv2.allsportsapi.com/logo/logo_leagues/568_copa-verde.png,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
569,Vysshaya Liga,Tajikistan,,,,569,Vysshaya Liga,159,Tajikistan,,https://apiv2.allsportsapi.com/logo/logo_country/159_tajikistan.png
570,AFC U23 Asian Cup,intl,,,,570,AFC U23 Asian Cup,2,intl,https://apiv2.allsportsapi.com/logo/logo_leagues/570_afc-u23-asian-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
571,Pacific Games,intl,,,,571,Pacific Games,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
572,International Champions Cup,intl,,,,572,International Champions Cup,2,intl,https://apiv2.allsportsapi.com/logo/logo_leagues/572_international-champions-cup.png,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
575,Premier League (Crimea),Europe,,,,575,Premier League (Crimea),160,Europe,https://apiv2.allsportsapi.com/logo/logo_leagues/575_premier-league-(crimea).png,https://apiv2.allsportsapi.com/logo/logo_country/160_europe.png
576,Hazfi Cup,Iran,,,,576,Hazfi Cup,60,Iran,,https://apiv2.allsportsapi.com/logo/logo_country/60_iran.png
580,Fotbolti.net Cup A,Iceland,,,,580,Fotbolti.net Cup A,57,Iceland,,https://apiv2.allsportsapi.com/logo/logo_country/57_iceland.png
581,Victoria NPL,Australia,,,,581,Victoria NPL,17,Australia,,https://apiv2.allsportsapi.com/logo/logo_country/17_australia.png
582,Ýokary Liga,Turkmenistan,,,,582,Ýokary Liga,130,Turkmenistan,,https://apiv2.allsportsapi.com/logo/logo_country/130_turkmenistan.png
584,Tweede Divisie,Netherlands,,,,584,Tweede Divisie,82,Netherlands,https://apiv2.allsportsapi.com/logo/logo_leagues/584_tweede-divisie.png,https://apiv2.allsportsapi.com/logo/logo_country/82_netherlands.png
586,First Amateur Division,Belgium,,,,586,First Amateur Division,23,Belgium,https://apiv2.allsportsapi.com/logo/logo_leagues/586_first-amateur-division.png,https://apiv2.allsportsapi.com/logo/logo_country/23_belgium.png
588,1. Liga U19,Czech Republic,,,,588,1. Liga U19,39,Czech Republic,https://apiv2.allsportsapi.com/logo/logo_leagues/588_1.-liga-u19.png,https://apiv2.allsportsapi.com/logo/logo_country/39_czech-republic.png
591,Malaysia Cup,Malaysia,,,,591,Malaysia Cup,76,Malaysia,,https://apiv2.allsportsapi.com/logo/logo_country/76_malaysia.png
592,U21 League,Ukraine,,,,592,U21 League,112,Ukraine,,https://apiv2.allsportsapi.com/logo/logo_country/112_ukraine.png
593,Premier League 2,England,,,,593,Premier League 2,44,England,https://apiv2.allsportsapi.com/logo/logo_leagues/593_premier-league-2-division-one.png,https://apiv2.allsportsapi.com/logo/logo_country/44_england.png
597,Copa Centroamericana,intl,,,,597,Copa Centroamericana,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
598,Santosh Trophy,India,,,,598,Santosh Trophy,58,India,,https://apiv2.allsportsapi.com/logo/logo_country/58_india.png
600,SAFF Championship,intl,,,,600,SAFF Championship,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
601,J3 League,Japan,,,,601,J3 League,64,Japan,,https://apiv2.allsportsapi.com/logo/logo_country/64_japan.png
602,Thai League 2,Thailand,,,,602,Thai League 2,108,Thailand,,https://apiv2.allsportsapi.com/logo/logo_country/108_thailand.png
604,King's Cup,Saudi Arabia,,,,604,King's Cup,97,Saudi Arabia,,https://apiv2.allsportsapi.com/logo/logo_country/97_saudi-arabia.png
606,Premier Intermediate League,Northern Ireland,,,,606,Premier Intermediate League,86,Northern Ireland,,https://apiv2.allsportsapi.com/logo/logo_country/86_northern-ireland.png
607,Elitettan,Sweden,,,,607,Elitettan,7,Sweden,https://apiv2.allsportsapi.com/logo/logo_leagues/607_elitettan.png,https://apiv2.allsportsapi.com/logo/logo_country/7_sweden.png
608,Tasmania NPL,Australia,,,,608,Tasmania NPL,17,Australia,https://apiv2.allsportsapi.com/logo/logo_leagues/608_tasmania-npl.png,https://apiv2.allsportsapi.com/logo/logo_country/17_australia.png
609,3. SNL,Slovenia,,,,609,3. SNL,102,Slovenia,,https://apiv2.allsportsapi.com/logo/logo_country/102_slovenia.png
610,Liga Alef,Israel,,,,610,Liga Alef,62,Israel,,https://apiv2.allsportsapi.com/logo/logo_country/62_israel.png
611,UEFA U19 Championship,eurocups,,,,611,UEFA U19 Championship,1,eurocups,,
612,Coppa Italia Primavera,Italy,,,,612,Coppa Italia Primavera,5,Italy,,https://apiv2.allsportsapi.com/logo/logo_country/5_italy.png
613,Super Cup Primavera,Italy,,,,613,Super Cup Primavera,5,Italy,,https://apiv2.allsportsapi.com/logo/logo_country/5_italy.png
614,Professional Development League,England,,,,614,Professional Development League,44,England,,https://apiv2.allsportsapi.com/logo/logo_country/44_england.png
615,Copa Federacion,Spain,,,,615,Copa Federacion,6,Spain,,https://apiv2.allsportsapi.com/logo/logo_country/6_spain.png
617,West Bank Premier League,Palestine,,,,617,West Bank Premier League,163,Palestine,,https://apiv2.allsportsapi.com/logo/logo_country/163_palestine.png
